user_id,event_name,timestamp,phone_os,hearing_aid_model
U0163,volume_adjust,2025-01-06 12:37:51,Android,B-Series
U0268,app_open,2025-01-06 12:40:01,iOS,A-Series
U0192,device_paired,2025-01-06 12:48:38,iOS,B-Series
U0114,pairing_failed,2025-01-06 12:49:40,Android,A-Series
U0043,app_open,2025-01-06 12:55:31,iOS,B-Series
U0125,volume_adjust,2025-01-06 12:56:55,Android,B-Series
U0008,app_open,2025-01-06 12:58:37,iOS,A-Series
U0138,pairing_failed,2025-01-06 13:02:34,Android,A-Series
U0016,volume_adjust,2025-01-06 13:06:42,Android,A-Series
U0079,program_change,2025-01-06 13:17:49,iOS,A-Series
U0102,app_open,2025-01-06 13:19:18,iOS,A-Series
U0073,bluetooth_search,2025-01-06 13:34:27,Android,B-Series
U0282,program_change,2025-01-06 13:43:45,Android,A-Series
U0082,app_open,2025-01-06 13:53:59,Android,A-Series
U0035,program_change,2025-01-06 13:57:05,iOS,A-Series
U0196,program_change,2025-01-06 14:21:33,Android,A-Series
U0033,app_open,2025-01-06 14:34:13,Android,B-Series
U0198,pairing_failed,2025-01-06 14:47:43,Android,B-Series
U0220,account_setup,2025-01-06 14:56:04,iOS,B-Series
U0123,volume_adjust,2025-01-06 14:56:40,Android,A-Series
U0016,program_change,2025-01-06 14:57:34,Android,A-Series
U0212,volume_adjust,2025-01-06 14:58:17,iOS,A-Series
U0035,volume_adjust,2025-01-06 15:04:34,iOS,A-Series
U0140,volume_adjust,2025-01-06 15:16:44,Android,B-Series
U0088,device_paired,2025-01-06 15:22:13,iOS,A-Series
U0026,program_change,2025-01-06 16:03:09,Android,B-Series
U0239,pairing_failed,2025-01-06 16:14:56,Android,B-Series
U0144,app_open,2025-01-06 16:18:23,iOS,A-Series
U0281,account_setup,2025-01-06 16:21:04,Android,A-Series
U0071,program_change,2025-01-06 16:22:57,Android,A-Series
U0074,account_setup,2025-01-06 16:41:23,Android,B-Series
U0051,volume_adjust,2025-01-06 16:48:24,Android,B-Series
U0251,app_open,2025-01-06 16:53:28,iOS,B-Series
U0123,battery_alert,2025-01-06 17:05:17,Android,A-Series
U0219,app_open,2025-01-06 17:06:48,Android,B-Series
U0118,app_open,2025-01-06 17:21:26,iOS,A-Series
U0235,app_open,2025-01-06 17:32:54,iOS,B-Series
U0167,app_open,2025-01-06 17:39:46,Android,A-Series
U0077,program_change,2025-01-06 17:42:01,Android,A-Series
U0145,battery_alert,2025-01-06 17:42:03,Android,B-Series
U0288,app_open,2025-01-06 18:15:11,iOS,B-Series
U0147,program_change,2025-01-06 18:16:56,Android,A-Series
U0166,battery_alert,2025-01-06 18:22:20,Android,A-Series
U0048,account_setup,2025-01-06 18:25:23,iOS,A-Series
U0049,volume_adjust,2025-01-06 18:30:41,iOS,B-Series
U0262,program_change,2025-01-06 18:35:24,iOS,A-Series
U0131,program_change,2025-01-06 18:48:38,Android,A-Series
U0224,device_paired,2025-01-06 18:53:24,Android,B-Series
U0054,app_open,2025-01-06 18:54:04,Android,A-Series
U0275,app_open,2025-01-06 18:55:45,iOS,B-Series
U0012,bluetooth_search,2025-01-06 19:01:55,Android,B-Series
U0091,pairing_failed,2025-01-06 19:24:18,Android,A-Series
U0125,device_paired,2025-01-06 19:25:37,Android,B-Series
U0070,app_open,2025-01-06 19:26:56,iOS,B-Series
U0053,app_open,2025-01-06 19:28:35,iOS,B-Series
U0243,app_open,2025-01-06 19:31:57,Android,A-Series
U0295,app_open,2025-01-06 19:32:06,Android,A-Series
U0227,volume_adjust,2025-01-06 19:40:52,Android,B-Series
U0155,pairing_failed,2025-01-06 19:43:56,Android,B-Series
U0073,bluetooth_search,2025-01-06 19:49:00,Android,B-Series
U0174,bluetooth_search,2025-01-06 19:54:04,Android,B-Series
U0020,volume_adjust,2025-01-06 19:56:53,Android,A-Series
U0270,volume_adjust,2025-01-06 19:58:04,iOS,B-Series
U0246,app_open,2025-01-06 20:11:52,Android,A-Series
U0272,app_open,2025-01-06 20:18:52,iOS,A-Series
U0172,app_open,2025-01-06 20:27:23,Android,B-Series
U0166,device_paired,2025-01-06 20:37:57,Android,A-Series
U0294,program_change,2025-01-06 20:47:37,Android,B-Series
U0274,program_change,2025-01-06 20:48:27,Android,A-Series
U0259,account_setup,2025-01-06 20:59:22,Android,A-Series
U0113,device_paired,2025-01-06 21:07:05,iOS,A-Series
U0283,pairing_failed,2025-01-06 21:18:43,Android,B-Series
U0071,program_change,2025-01-06 21:22:33,Android,A-Series
U0198,volume_adjust,2025-01-06 21:25:25,Android,B-Series
U0087,pairing_failed,2025-01-06 21:50:48,Android,A-Series
U0077,program_change,2025-01-06 21:57:39,Android,A-Series
U0069,app_open,2025-01-06 22:07:28,iOS,B-Series
U0017,pairing_failed,2025-01-06 22:10:00,Android,B-Series
U0116,program_change,2025-01-06 22:15:15,iOS,A-Series
U0026,battery_alert,2025-01-06 22:24:11,Android,B-Series
U0172,pairing_failed,2025-01-06 22:50:19,Android,B-Series
U0269,battery_alert,2025-01-06 22:54:31,Android,A-Series
U0022,program_change,2025-01-06 22:57:14,iOS,A-Series
U0064,app_open,2025-01-06 22:58:37,Android,B-Series
U0284,account_setup,2025-01-07 06:11:53,Android,B-Series
U0111,account_setup,2025-01-07 06:23:52,iOS,A-Series
U0092,program_change,2025-01-07 06:25:02,iOS,A-Series
U0051,app_open,2025-01-07 06:29:53,Android,B-Series
U0268,program_change,2025-01-07 06:32:33,iOS,A-Series
U0209,app_open,2025-01-07 06:43:52,iOS,B-Series
U0279,bluetooth_search,2025-01-07 06:45:47,Android,A-Series
U0248,app_open,2025-01-07 06:47:40,iOS,A-Series
U0006,volume_adjust,2025-01-07 06:51:01,iOS,A-Series
U0264,app_open,2025-01-07 06:51:58,iOS,B-Series
U0253,account_setup,2025-01-07 07:01:22,iOS,B-Series
U0287,program_change,2025-01-07 07:08:36,Android,B-Series
U0286,volume_adjust,2025-01-07 07:11:09,iOS,A-Series
U0118,app_open,2025-01-07 07:13:19,iOS,A-Series
U0104,app_open,2025-01-07 07:20:59,Android,B-Series
U0090,bluetooth_search,2025-01-07 07:25:24,Android,B-Series
U0163,volume_adjust,2025-01-07 07:28:36,Android,B-Series
U0010,volume_adjust,2025-01-07 07:33:56,Android,B-Series
U0192,volume_adjust,2025-01-07 08:01:26,iOS,B-Series
U0285,pairing_failed,2025-01-07 08:03:48,Android,B-Series
U0121,app_open,2025-01-07 08:04:49,iOS,A-Series
U0082,battery_alert,2025-01-07 08:05:01,Android,A-Series
U0168,volume_adjust,2025-01-07 08:26:23,iOS,B-Series
U0255,bluetooth_search,2025-01-07 08:33:54,Android,B-Series
U0271,volume_adjust,2025-01-07 08:37:01,Android,B-Series
U0065,volume_adjust,2025-01-07 08:38:23,iOS,A-Series
U0205,pairing_failed,2025-01-07 08:46:20,iOS,A-Series
U0300,volume_adjust,2025-01-07 08:50:30,Android,A-Series
U0219,app_open,2025-01-07 08:55:03,Android,B-Series
U0251,app_open,2025-01-07 08:58:24,iOS,B-Series
U0178,app_open,2025-01-07 09:02:51,Android,A-Series
U0141,app_open,2025-01-07 09:08:11,iOS,B-Series
U0244,pairing_failed,2025-01-07 09:11:24,Android,B-Series
U0114,volume_adjust,2025-01-07 09:21:25,Android,A-Series
U0256,pairing_failed,2025-01-07 09:22:37,Android,B-Series
U0081,app_open,2025-01-07 09:39:34,iOS,A-Series
U0226,program_change,2025-01-07 10:00:18,iOS,B-Series
U0163,app_open,2025-01-07 10:06:37,Android,B-Series
U0258,program_change,2025-01-07 10:14:07,iOS,A-Series
U0028,device_paired,2025-01-07 10:17:54,iOS,B-Series
U0006,app_open,2025-01-07 10:18:01,iOS,A-Series
U0041,device_paired,2025-01-07 10:34:20,Android,A-Series
U0041,app_open,2025-01-07 10:35:46,Android,A-Series
U0244,program_change,2025-01-07 10:40:17,Android,B-Series
U0001,battery_alert,2025-01-07 10:42:32,iOS,A-Series
U0162,app_open,2025-01-07 10:48:52,iOS,A-Series
U0252,volume_adjust,2025-01-07 10:51:50,Android,B-Series
U0193,app_open,2025-01-07 10:54:10,Android,A-Series
U0067,device_paired,2025-01-07 11:03:45,iOS,B-Series
U0126,bluetooth_search,2025-01-07 11:08:10,iOS,B-Series
U0296,pairing_failed,2025-01-07 11:09:07,iOS,A-Series
U0001,program_change,2025-01-07 11:19:19,iOS,A-Series
U0039,volume_adjust,2025-01-07 11:21:19,Android,A-Series
U0193,program_change,2025-01-07 11:26:41,Android,A-Series
U0071,app_open,2025-01-07 11:45:06,Android,A-Series
U0016,app_open,2025-01-07 11:52:49,Android,A-Series
U0013,account_setup,2025-01-07 11:55:21,Android,A-Series
U0001,volume_adjust,2025-01-07 11:57:25,iOS,A-Series
U0064,volume_adjust,2025-01-07 12:11:42,Android,B-Series
U0135,app_open,2025-01-07 12:12:29,Android,B-Series
U0242,app_open,2025-01-07 12:13:34,Android,B-Series
U0051,battery_alert,2025-01-07 12:16:42,Android,B-Series
U0065,program_change,2025-01-07 12:36:54,iOS,A-Series
U0288,app_open,2025-01-07 12:38:25,iOS,B-Series
U0258,volume_adjust,2025-01-07 12:46:20,iOS,A-Series
U0229,bluetooth_search,2025-01-07 12:49:24,iOS,A-Series
U0115,program_change,2025-01-07 12:50:26,iOS,B-Series
U0222,device_paired,2025-01-07 12:54:52,iOS,B-Series
U0294,battery_alert,2025-01-07 12:56:00,Android,B-Series
U0081,account_setup,2025-01-07 13:13:11,iOS,A-Series
U0284,app_open,2025-01-07 13:21:49,Android,B-Series
U0159,program_change,2025-01-07 13:29:09,Android,A-Series
U0118,device_paired,2025-01-07 13:30:47,iOS,A-Series
U0293,program_change,2025-01-07 13:41:14,Android,B-Series
U0203,app_open,2025-01-07 14:07:36,iOS,B-Series
U0079,app_open,2025-01-07 14:11:16,iOS,A-Series
U0118,app_open,2025-01-07 14:26:29,iOS,A-Series
U0294,pairing_failed,2025-01-07 14:31:28,Android,B-Series
U0143,program_change,2025-01-07 14:42:37,Android,B-Series
U0185,pairing_failed,2025-01-07 14:44:20,iOS,B-Series
U0094,volume_adjust,2025-01-07 14:57:55,iOS,A-Series
U0118,program_change,2025-01-07 15:10:27,iOS,A-Series
U0070,app_open,2025-01-07 15:20:36,iOS,B-Series
U0005,account_setup,2025-01-07 15:28:50,Android,A-Series
U0057,account_setup,2025-01-07 15:29:15,iOS,B-Series
U0056,volume_adjust,2025-01-07 15:32:19,iOS,B-Series
U0070,bluetooth_search,2025-01-07 15:40:27,iOS,B-Series
U0134,program_change,2025-01-07 15:44:58,Android,A-Series
U0162,app_open,2025-01-07 16:05:56,iOS,A-Series
U0160,program_change,2025-01-07 16:12:12,iOS,A-Series
U0087,app_open,2025-01-07 16:12:38,Android,A-Series
U0116,battery_alert,2025-01-07 16:22:44,iOS,A-Series
U0193,program_change,2025-01-07 16:28:35,Android,A-Series
U0152,volume_adjust,2025-01-07 16:32:05,iOS,B-Series
U0014,app_open,2025-01-07 16:32:45,iOS,B-Series
U0213,device_paired,2025-01-07 16:38:09,Android,A-Series
U0190,pairing_failed,2025-01-07 16:44:14,Android,B-Series
U0064,pairing_failed,2025-01-07 16:45:38,Android,B-Series
U0136,app_open,2025-01-07 16:51:38,iOS,B-Series
U0039,app_open,2025-01-07 16:52:52,Android,A-Series
U0129,device_paired,2025-01-07 16:59:47,Android,A-Series
U0114,volume_adjust,2025-01-07 17:33:38,Android,A-Series
U0287,pairing_failed,2025-01-07 17:35:20,Android,B-Series
U0028,volume_adjust,2025-01-07 17:44:04,iOS,B-Series
U0208,app_open,2025-01-07 17:51:04,Android,B-Series
U0247,program_change,2025-01-07 17:56:03,iOS,B-Series
U0082,volume_adjust,2025-01-07 18:02:06,Android,A-Series
U0122,pairing_failed,2025-01-07 18:05:56,Android,B-Series
U0113,account_setup,2025-01-07 18:09:28,iOS,A-Series
U0142,device_paired,2025-01-07 18:11:07,iOS,B-Series
U0122,app_open,2025-01-07 18:12:52,Android,B-Series
U0277,app_open,2025-01-07 18:25:49,iOS,B-Series
U0248,volume_adjust,2025-01-07 18:28:13,iOS,A-Series
U0106,battery_alert,2025-01-07 18:30:26,iOS,A-Series
U0064,program_change,2025-01-07 18:33:51,Android,B-Series
U0166,volume_adjust,2025-01-07 18:34:28,Android,A-Series
U0067,volume_adjust,2025-01-07 18:44:23,iOS,B-Series
U0042,device_paired,2025-01-07 19:10:53,Android,A-Series
U0145,program_change,2025-01-07 19:11:26,Android,B-Series
U0260,program_change,2025-01-07 19:16:52,iOS,A-Series
U0184,program_change,2025-01-07 19:19:10,Android,A-Series
U0237,device_paired,2025-01-07 19:19:15,Android,B-Series
U0036,pairing_failed,2025-01-07 19:34:37,iOS,B-Series
U0079,app_open,2025-01-07 19:35:45,iOS,A-Series
U0007,battery_alert,2025-01-07 19:36:12,iOS,A-Series
U0218,volume_adjust,2025-01-07 19:41:52,Android,B-Series
U0251,volume_adjust,2025-01-07 19:56:21,iOS,B-Series
U0004,device_paired,2025-01-07 19:56:35,iOS,A-Series
U0061,app_open,2025-01-07 19:59:22,iOS,A-Series
U0166,bluetooth_search,2025-01-07 20:00:07,Android,A-Series
U0265,device_paired,2025-01-07 20:02:12,iOS,A-Series
U0268,app_open,2025-01-07 20:03:25,iOS,A-Series
U0254,pairing_failed,2025-01-07 20:06:08,Android,B-Series
U0162,app_open,2025-01-07 20:14:04,iOS,A-Series
U0141,device_paired,2025-01-07 20:18:10,iOS,B-Series
U0184,battery_alert,2025-01-07 20:19:29,Android,A-Series
U0273,program_change,2025-01-07 20:27:11,iOS,A-Series
U0271,app_open,2025-01-07 20:30:02,Android,B-Series
U0006,program_change,2025-01-07 20:36:50,iOS,A-Series
U0244,pairing_failed,2025-01-07 20:45:50,Android,B-Series
U0072,program_change,2025-01-07 20:47:53,iOS,B-Series
U0154,device_paired,2025-01-07 20:57:05,iOS,A-Series
U0116,program_change,2025-01-07 20:59:25,iOS,A-Series
U0035,app_open,2025-01-07 21:21:22,iOS,A-Series
U0010,bluetooth_search,2025-01-07 21:24:24,Android,B-Series
U0034,device_paired,2025-01-07 21:28:41,iOS,B-Series
U0073,pairing_failed,2025-01-07 21:34:19,Android,B-Series
U0255,program_change,2025-01-07 21:45:57,Android,B-Series
U0032,device_paired,2025-01-07 22:02:26,iOS,B-Series
U0023,app_open,2025-01-07 22:26:11,iOS,A-Series
U0273,app_open,2025-01-07 22:29:35,iOS,A-Series
U0176,device_paired,2025-01-07 22:30:22,iOS,A-Series
U0245,program_change,2025-01-07 22:37:54,Android,A-Series
U0276,volume_adjust,2025-01-07 22:43:31,Android,B-Series
U0283,app_open,2025-01-07 22:47:56,Android,B-Series
U0018,app_open,2025-01-07 22:48:33,Android,A-Series
U0032,volume_adjust,2025-01-07 22:51:32,iOS,B-Series
U0248,app_open,2025-01-07 22:53:45,iOS,A-Series
U0039,battery_alert,2025-01-07 22:54:19,Android,A-Series
U0085,device_paired,2025-01-08 06:00:42,iOS,B-Series
U0111,pairing_failed,2025-01-08 06:02:54,iOS,A-Series
U0030,volume_adjust,2025-01-08 06:09:54,Android,A-Series
U0213,battery_alert,2025-01-08 06:09:59,Android,A-Series
U0177,volume_adjust,2025-01-08 06:11:12,Android,A-Series
U0245,account_setup,2025-01-08 06:16:24,Android,A-Series
U0274,volume_adjust,2025-01-08 06:19:30,Android,A-Series
U0119,program_change,2025-01-08 06:22:05,iOS,B-Series
U0129,app_open,2025-01-08 06:48:43,Android,A-Series
U0046,device_paired,2025-01-08 06:51:41,iOS,B-Series
U0055,program_change,2025-01-08 06:57:29,Android,B-Series
U0105,program_change,2025-01-08 07:02:17,iOS,B-Series
U0197,bluetooth_search,2025-01-08 07:02:19,Android,B-Series
U0154,volume_adjust,2025-01-08 07:17:16,iOS,A-Series
U0207,pairing_failed,2025-01-08 07:23:11,Android,A-Series
U0249,account_setup,2025-01-08 07:28:56,Android,A-Series
U0007,volume_adjust,2025-01-08 07:43:53,iOS,A-Series
U0021,account_setup,2025-01-08 07:46:04,Android,B-Series
U0285,app_open,2025-01-08 07:47:25,Android,B-Series
U0018,volume_adjust,2025-01-08 08:05:45,Android,A-Series
U0135,program_change,2025-01-08 08:08:26,Android,B-Series
U0041,app_open,2025-01-08 08:10:36,Android,A-Series
U0131,device_paired,2025-01-08 08:18:38,Android,A-Series
U0041,volume_adjust,2025-01-08 08:20:10,Android,A-Series
U0297,program_change,2025-01-08 08:23:16,iOS,B-Series
U0003,app_open,2025-01-08 08:27:31,iOS,A-Series
U0103,bluetooth_search,2025-01-08 08:30:37,iOS,B-Series
U0051,pairing_failed,2025-01-08 08:35:48,Android,B-Series
U0150,device_paired,2025-01-08 08:41:21,iOS,A-Series
U0016,account_setup,2025-01-08 08:46:44,Android,A-Series
U0171,device_paired,2025-01-08 08:49:38,iOS,A-Series
U0048,account_setup,2025-01-08 09:05:51,iOS,A-Series
U0276,battery_alert,2025-01-08 09:08:53,Android,B-Series
U0174,volume_adjust,2025-01-08 09:18:19,Android,B-Series
U0066,program_change,2025-01-08 09:18:39,iOS,A-Series
U0279,app_open,2025-01-08 09:29:24,Android,A-Series
U0076,program_change,2025-01-08 09:32:25,iOS,A-Series
U0065,volume_adjust,2025-01-08 09:35:30,iOS,A-Series
U0160,app_open,2025-01-08 09:36:47,iOS,A-Series
U0297,app_open,2025-01-08 09:45:26,iOS,B-Series
U0244,volume_adjust,2025-01-08 09:48:44,Android,B-Series
U0198,pairing_failed,2025-01-08 09:54:05,Android,B-Series
U0262,app_open,2025-01-08 10:03:33,iOS,A-Series
U0063,app_open,2025-01-08 10:06:03,iOS,A-Series
U0081,app_open,2025-01-08 10:06:43,iOS,A-Series
U0017,battery_alert,2025-01-08 10:11:42,Android,B-Series
U0114,volume_adjust,2025-01-08 10:14:27,Android,A-Series
U0093,pairing_failed,2025-01-08 10:15:58,Android,B-Series
U0181,account_setup,2025-01-08 10:30:26,Android,A-Series
U0300,app_open,2025-01-08 10:44:54,Android,A-Series
U0050,program_change,2025-01-08 10:49:04,iOS,B-Series
U0272,bluetooth_search,2025-01-08 10:51:27,iOS,A-Series
U0295,app_open,2025-01-08 11:23:11,Android,A-Series
U0170,app_open,2025-01-08 11:39:30,iOS,A-Series
U0268,device_paired,2025-01-08 11:39:44,iOS,A-Series
U0218,pairing_failed,2025-01-08 12:01:25,Android,B-Series
U0062,pairing_failed,2025-01-08 12:06:30,Android,B-Series
U0060,pairing_failed,2025-01-08 12:09:19,iOS,B-Series
U0070,app_open,2025-01-08 12:19:29,iOS,B-Series
U0139,battery_alert,2025-01-08 12:48:13,iOS,A-Series
U0158,volume_adjust,2025-01-08 12:50:32,iOS,B-Series
U0206,bluetooth_search,2025-01-08 12:54:47,iOS,A-Series
U0152,bluetooth_search,2025-01-08 13:08:30,iOS,B-Series
U0184,battery_alert,2025-01-08 13:13:25,Android,A-Series
U0142,app_open,2025-01-08 13:14:39,iOS,B-Series
U0187,pairing_failed,2025-01-08 13:16:12,Android,B-Series
U0229,pairing_failed,2025-01-08 13:16:51,iOS,A-Series
U0220,volume_adjust,2025-01-08 13:20:27,iOS,B-Series
U0264,app_open,2025-01-08 13:27:07,iOS,B-Series
U0156,volume_adjust,2025-01-08 13:31:23,iOS,B-Series
U0062,app_open,2025-01-08 13:31:32,Android,B-Series
U0207,program_change,2025-01-08 13:42:55,Android,A-Series
U0003,program_change,2025-01-08 13:44:56,iOS,A-Series
U0115,volume_adjust,2025-01-08 13:56:14,iOS,B-Series
U0087,volume_adjust,2025-01-08 14:05:18,Android,A-Series
U0006,volume_adjust,2025-01-08 14:11:16,iOS,A-Series
U0100,program_change,2025-01-08 14:12:01,Android,A-Series
U0103,app_open,2025-01-08 14:13:14,iOS,B-Series
U0028,program_change,2025-01-08 14:13:32,iOS,B-Series
U0105,account_setup,2025-01-08 14:26:26,iOS,B-Series
U0294,bluetooth_search,2025-01-08 14:26:56,Android,B-Series
U0084,account_setup,2025-01-08 14:42:27,Android,A-Series
U0066,app_open,2025-01-08 14:57:24,iOS,A-Series
U0077,bluetooth_search,2025-01-08 15:08:29,Android,A-Series
U0093,volume_adjust,2025-01-08 15:12:00,Android,B-Series
U0019,program_change,2025-01-08 15:14:47,Android,A-Series
U0141,app_open,2025-01-08 15:21:36,iOS,B-Series
U0226,bluetooth_search,2025-01-08 15:24:52,iOS,B-Series
U0144,app_open,2025-01-08 15:27:37,iOS,A-Series
U0204,volume_adjust,2025-01-08 15:41:41,iOS,A-Series
U0281,device_paired,2025-01-08 15:47:45,Android,A-Series
U0058,bluetooth_search,2025-01-08 15:53:29,iOS,A-Series
U0209,app_open,2025-01-08 15:58:52,iOS,B-Series
U0009,device_paired,2025-01-08 16:10:06,Android,A-Series
U0295,app_open,2025-01-08 16:15:51,Android,A-Series
U0033,bluetooth_search,2025-01-08 16:22:00,Android,B-Series
U0161,battery_alert,2025-01-08 16:29:45,iOS,B-Series
U0183,device_paired,2025-01-08 16:31:14,Android,A-Series
U0114,volume_adjust,2025-01-08 16:33:38,Android,A-Series
U0058,volume_adjust,2025-01-08 16:34:47,iOS,A-Series
U0117,device_paired,2025-01-08 16:42:42,iOS,A-Series
U0187,program_change,2025-01-08 16:46:04,Android,B-Series
U0105,bluetooth_search,2025-01-08 16:49:18,iOS,B-Series
U0271,program_change,2025-01-08 16:50:13,Android,B-Series
U0127,app_open,2025-01-08 16:53:03,Android,B-Series
U0137,program_change,2025-01-08 16:54:14,iOS,A-Series
U0023,account_setup,2025-01-08 16:55:43,iOS,A-Series
U0113,program_change,2025-01-08 17:00:13,iOS,A-Series
U0004,battery_alert,2025-01-08 17:04:02,iOS,A-Series
U0284,app_open,2025-01-08 17:09:15,Android,B-Series
U0172,pairing_failed,2025-01-08 17:14:47,Android,B-Series
U0015,bluetooth_search,2025-01-08 17:16:51,iOS,A-Series
U0195,program_change,2025-01-08 17:30:33,iOS,B-Series
U0064,pairing_failed,2025-01-08 17:31:38,Android,B-Series
U0061,battery_alert,2025-01-08 17:37:43,iOS,A-Series
U0061,volume_adjust,2025-01-08 17:41:03,iOS,A-Series
U0178,volume_adjust,2025-01-08 17:43:36,Android,A-Series
U0051,bluetooth_search,2025-01-08 18:06:50,Android,B-Series
U0104,pairing_failed,2025-01-08 18:13:19,Android,B-Series
U0269,volume_adjust,2025-01-08 18:21:30,Android,A-Series
U0219,battery_alert,2025-01-08 18:40:11,Android,B-Series
U0143,battery_alert,2025-01-08 18:41:05,Android,B-Series
U0286,bluetooth_search,2025-01-08 18:51:02,iOS,A-Series
U0245,battery_alert,2025-01-08 18:56:44,Android,A-Series
U0084,app_open,2025-01-08 18:58:10,Android,A-Series
U0285,program_change,2025-01-08 18:58:34,Android,B-Series
U0162,account_setup,2025-01-08 19:02:36,iOS,A-Series
U0209,bluetooth_search,2025-01-08 19:06:51,iOS,B-Series
U0033,pairing_failed,2025-01-08 19:12:02,Android,B-Series
U0183,pairing_failed,2025-01-08 19:17:34,Android,A-Series
U0112,battery_alert,2025-01-08 19:20:00,Android,A-Series
U0028,bluetooth_search,2025-01-08 19:38:54,iOS,B-Series
U0065,volume_adjust,2025-01-08 19:43:37,iOS,A-Series
U0190,program_change,2025-01-08 19:45:29,Android,B-Series
U0299,battery_alert,2025-01-08 19:48:29,Android,B-Series
U0038,pairing_failed,2025-01-08 19:53:40,iOS,A-Series
U0105,volume_adjust,2025-01-08 20:05:29,iOS,B-Series
U0050,program_change,2025-01-08 20:05:59,iOS,B-Series
U0179,account_setup,2025-01-08 20:12:44,iOS,B-Series
U0146,battery_alert,2025-01-08 20:13:43,iOS,A-Series
U0259,app_open,2025-01-08 20:17:21,Android,A-Series
U0284,volume_adjust,2025-01-08 20:17:36,Android,B-Series
U0019,app_open,2025-01-08 20:17:58,Android,A-Series
U0087,app_open,2025-01-08 20:19:17,Android,A-Series
U0063,device_paired,2025-01-08 20:24:00,iOS,A-Series
U0299,volume_adjust,2025-01-08 20:51:44,Android,B-Series
U0043,account_setup,2025-01-08 20:52:02,iOS,B-Series
U0279,app_open,2025-01-08 20:53:07,Android,A-Series
U0058,app_open,2025-01-08 20:55:56,iOS,A-Series
U0047,battery_alert,2025-01-08 20:56:22,iOS,A-Series
U0191,app_open,2025-01-08 21:01:39,Android,A-Series
U0117,app_open,2025-01-08 21:16:21,iOS,A-Series
U0198,volume_adjust,2025-01-08 21:36:11,Android,B-Series
U0122,volume_adjust,2025-01-08 21:36:30,Android,B-Series
U0147,program_change,2025-01-08 21:42:23,Android,A-Series
U0063,device_paired,2025-01-08 21:42:31,iOS,A-Series
U0078,volume_adjust,2025-01-08 21:43:52,iOS,A-Series
U0057,device_paired,2025-01-08 21:48:08,iOS,B-Series
U0100,account_setup,2025-01-08 21:55:42,Android,A-Series
U0026,volume_adjust,2025-01-08 21:55:51,Android,B-Series
U0250,volume_adjust,2025-01-08 22:06:05,Android,A-Series
U0293,app_open,2025-01-08 22:08:51,Android,B-Series
U0273,bluetooth_search,2025-01-08 22:10:23,iOS,A-Series
U0287,volume_adjust,2025-01-08 22:10:43,Android,B-Series
U0256,volume_adjust,2025-01-08 22:12:24,Android,B-Series
U0226,app_open,2025-01-08 22:18:35,iOS,B-Series
U0205,program_change,2025-01-08 22:21:58,iOS,A-Series
U0022,volume_adjust,2025-01-08 22:34:25,iOS,A-Series
U0274,volume_adjust,2025-01-08 22:43:38,Android,A-Series
U0043,app_open,2025-01-08 22:45:49,iOS,B-Series
U0150,volume_adjust,2025-01-08 22:57:17,iOS,A-Series
U0145,account_setup,2025-01-08 22:58:11,Android,B-Series
U0036,program_change,2025-01-08 22:58:38,iOS,B-Series
U0246,device_paired,2025-01-09 06:21:02,Android,A-Series
U0199,battery_alert,2025-01-09 06:22:50,Android,A-Series
U0093,pairing_failed,2025-01-09 06:26:13,Android,B-Series
U0141,bluetooth_search,2025-01-09 06:27:29,iOS,B-Series
U0072,account_setup,2025-01-09 06:29:12,iOS,B-Series
U0297,app_open,2025-01-09 06:33:14,iOS,B-Series
U0052,app_open,2025-01-09 06:42:37,Android,A-Series
U0144,app_open,2025-01-09 06:47:07,iOS,A-Series
U0171,program_change,2025-01-09 07:05:53,iOS,A-Series
U0246,battery_alert,2025-01-09 07:06:02,Android,A-Series
U0039,program_change,2025-01-09 07:11:59,Android,A-Series
U0154,bluetooth_search,2025-01-09 07:23:07,iOS,A-Series
U0057,device_paired,2025-01-09 07:24:19,iOS,B-Series
U0114,bluetooth_search,2025-01-09 07:35:37,Android,A-Series
U0181,bluetooth_search,2025-01-09 07:38:52,Android,A-Series
U0212,device_paired,2025-01-09 07:39:41,iOS,A-Series
U0127,pairing_failed,2025-01-09 07:48:14,Android,B-Series
U0160,volume_adjust,2025-01-09 07:54:01,iOS,A-Series
U0004,app_open,2025-01-09 08:01:03,iOS,A-Series
U0271,bluetooth_search,2025-01-09 08:07:06,Android,B-Series
U0257,app_open,2025-01-09 08:11:28,iOS,B-Series
U0104,program_change,2025-01-09 08:19:19,Android,B-Series
U0247,program_change,2025-01-09 08:22:50,iOS,B-Series
U0225,battery_alert,2025-01-09 08:23:52,iOS,B-Series
U0140,pairing_failed,2025-01-09 08:31:29,Android,B-Series
U0217,battery_alert,2025-01-09 08:33:24,iOS,B-Series
U0280,volume_adjust,2025-01-09 08:46:03,Android,B-Series
U0132,volume_adjust,2025-01-09 08:49:32,Android,A-Series
U0076,bluetooth_search,2025-01-09 08:50:35,iOS,A-Series
U0169,pairing_failed,2025-01-09 08:51:03,Android,B-Series
U0024,bluetooth_search,2025-01-09 08:51:11,Android,A-Series
U0140,app_open,2025-01-09 09:00:39,Android,B-Series
U0177,app_open,2025-01-09 09:03:10,Android,A-Series
U0140,bluetooth_search,2025-01-09 09:16:41,Android,B-Series
U0251,program_change,2025-01-09 09:35:57,iOS,B-Series
